local_date,action,baseline_win,baseline_failed_before_H,baseline_exit_type,baseline_net_return,transition,entry_ts,entry_px,H,R,ext_R,stop_R,target_px,stop_px,gross_rr,exit_type,exit_ts,exit_px,same_bar_collision,gross_return,net_return,gross_win,net_win,pnl_usd_500,executed,trade_legs,triggered,repair_reentered,trigger_ts,trigger_r,first_leg_exit_ts,first_leg_exit_px,repair_entry_ts,repair_entry_px,repair_signal_ts
2024-07-02,T15_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.0036856602731211705,L_TO_L,2024-07-02 14:05:00+00:00,579.23,581.85,4.220000000000027,,,,,,REPAIR_SL,2024-07-02 14:30:00+00:00,577.3140000000001,,,-0.006500202467457636,,False,-3.250101233728818,True,2,True,True,2024-07-02 14:05:00+00:00,0.15,2024-07-02 14:10:00+00:00,578.47,2024-07-02 14:30:00+00:00,578.58,2024-07-02 14:25:00+00:00
2024-07-09,T15_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.005992319582649062,L_TO_L,2024-07-09 14:35:00+00:00,517.55,519.02,7.75,,,,,,REPAIR_SESSION_CLOSE,2024-07-09 19:55:00+00:00,516.99,,,-0.002006626955431187,,False,-1.0033134777155934,True,2,True,True,2024-07-09 14:45:00+00:00,0.15,2024-07-09 14:50:00+00:00,515.62,2024-07-09 15:15:00+00:00,514.56,2024-07-09 15:10:00+00:00
2024-07-11,T15_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.009283284523541267,L_TO_L,2024-07-11 14:30:00+00:00,532.68,539.9,13.819999999999936,,,,,,REPAIR_SL,2024-07-11 15:30:00+00:00,528.164,,,-0.013210411160520904,,False,-6.605205580260452,True,2,True,True,2024-07-11 14:45:00+00:00,0.15,2024-07-11 14:50:00+00:00,531.39,2024-07-11 14:55:00+00:00,532.31,2024-07-11 14:50:00+00:00
2024-08-15,T15_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.008474807266114994,W_TO_W,2024-08-15 14:30:00+00:00,527.93,528.78,14.720000000000027,0.3,0.3,533.196,523.5139999999999,1.1924818840579738,TP,2024-08-15 16:15:00+00:00,533.196,False,0.009974807266114993,0.008474807266114994,True,True,4.237403633057497,True,1,False,False,,0.15,,,,,
2024-08-27,T15_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.006657219018605219,L_TO_L,2024-08-27 14:20:00+00:00,551.46,556.0,9.480000000000018,,,,,,REPAIR_SL,2024-08-27 16:50:00+00:00,546.126,,,-0.009486236030349145,,False,-4.743118015174573,True,2,True,True,2024-08-27 16:35:00+00:00,0.15,2024-08-27 16:40:00+00:00,550.74,2024-08-27 16:50:00+00:00,548.97,2024-08-27 16:45:00+00:00
2024-09-04,T15_EXIT_REENTER_FRESH_MICROHL,True,False,SESSION_CLOSE,0.005756836651968302,W_TO_W,2024-09-04 15:25:00+00:00,505.73,513.19,17.670000000000073,,,,,,REPAIR_SESSION_CLOSE,2024-09-04 19:55:00+00:00,509.4,,,0.00015034041313522276,,True,0.07517020656761138,True,2,True,True,2024-09-04 15:40:00+00:00,0.15,2024-09-04 15:45:00+00:00,503.25,2024-09-04 15:50:00+00:00,505.33,2024-09-04 15:45:00+00:00
2024-10-11,T15_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.005611032843180487,W_TO_W,2024-10-11 13:50:00+00:00,567.85,569.2,8.960000000000036,0.3,0.3,571.888,565.162,1.5022321428571535,TP,2024-10-11 15:10:00+00:00,571.888,False,0.007111032843180487,0.005611032843180487,True,True,2.8055164215902435,True,1,False,False,,0.15,,,,,
2024-11-08,T15_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.005186921044711355,L_TO_L,2024-11-08 14:55:00+00:00,598.06,601.94,7.350000000000023,,,,,,REPAIR_SL,2024-11-08 15:10:00+00:00,595.655,,,-0.008661200600079352,,False,-4.330600300039676,True,2,True,True,2024-11-08 14:55:00+00:00,0.15,2024-11-08 15:00:00+00:00,596.88,2024-11-08 15:05:00+00:00,597.86,2024-11-08 15:00:00+00:00
2024-12-09,T15_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.011231768650460992,L_TO_L,2024-12-09 16:00:00+00:00,715.8,731.28,23.220000000000027,,,,,,REPAIR_SL,2024-12-09 20:35:00+00:00,702.144,,,-0.018090415984061244,,False,-9.045207992030623,True,2,True,True,2024-12-09 20:15:00+00:00,0.15,2024-12-09 20:20:00+00:00,712.03,2024-12-09 20:35:00+00:00,709.11,2024-12-09 20:30:00+00:00
2024-12-13,T15_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.022575246577462516,W_TO_W,2024-12-13 16:05:00+00:00,710.73,721.55,20.969999999999914,0.3,0.3,727.8409999999999,704.4390000000001,2.719917342234945,TP,2024-12-13 19:55:00+00:00,727.8409999999999,False,0.024075246577462517,0.022575246577462516,True,True,11.287623288731258,True,1,False,False,,0.15,,,,,
2024-12-16,T15_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.0047173195760983905,W_TO_W,2024-12-16 15:15:00+00:00,715.26,716.2,11.690000000000055,0.3,0.3,719.7070000000001,711.7529999999999,1.268035357855728,TP,2024-12-16 16:00:00+00:00,719.7070000000001,False,0.00621731957609839,0.0047173195760983905,True,True,2.358659788049195,True,1,False,False,,0.15,,,,,
2022-01-03,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.006343466424682363,L_TO_L,2022-01-03 15:00:00+00:00,528.96,532.54,8.539999999999964,,,,,,REPAIR_SL,2022-01-03 16:15:00+00:00,525.328,,,-0.01059451189824578,,False,-5.29725594912289,True,2,True,True,2022-01-03 15:50:00+00:00,0.2,2022-01-03 15:55:00+00:00,527.51,2022-01-03 16:05:00+00:00,527.89,2022-01-03 16:00:00+00:00
2022-01-12,T20_EXIT_REENTER_FRESH_MICROHL,True,False,SESSION_CLOSE,0.00850395166489887,W_TO_W,2022-01-12 14:50:00+00:00,480.81,482.69,24.889999999999986,0.3,0.3,490.157,473.343,1.2517744743538235,SESSION_CLOSE,2022-01-12 20:55:00+00:00,485.62,False,0.010003951664898869,0.00850395166489887,True,True,4.2519758324494346,True,1,False,False,,0.2,,,,,
2022-02-01,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SESSION_CLOSE,-0.002852722353736957,L_TO_L,2022-02-01 17:40:00+00:00,384.41,387.66,8.720000000000027,,,,,,REPAIR_SESSION_CLOSE,2022-02-01 20:55:00+00:00,383.89,,,-0.005677607802260894,,False,-2.838803901130447,True,2,True,True,2022-02-01 19:20:00+00:00,0.2,2022-02-01 19:25:00+00:00,383.06,2022-02-01 19:30:00+00:00,383.57,2022-02-01 19:25:00+00:00
2022-02-14,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.009937569940069056,L_TO_L,2022-02-14 14:55:00+00:00,402.13,404.03,11.309999999999945,,,,,,REPAIR_SL,2022-02-14 19:05:00+00:00,397.107,,,-0.01771367272643953,,False,-8.856836363219765,True,2,True,True,2022-02-14 15:30:00+00:00,0.2,2022-02-14 15:35:00+00:00,399.62,2022-02-14 15:45:00+00:00,400.5,2022-02-14 15:40:00+00:00
2022-03-18,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.0031199280945045107,W_TO_W,2022-03-18 15:00:00+00:00,389.4,389.54,5.53000000000003,0.3,0.3,391.199,387.741,1.084388185654035,TP,2022-03-18 15:35:00+00:00,391.199,False,0.004619928094504511,0.0031199280945045107,True,True,1.5599640472522553,True,1,False,False,,0.2,,,,,
2022-04-18,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.011438471806787977,W_TO_W,2022-04-18 14:00:00+00:00,404.53,406.59,10.579999999999984,0.3,0.3,409.76399999999995,401.356,1.6490233144297468,TP,2022-04-18 17:05:00+00:00,409.76399999999995,False,0.012938471806787977,0.011438471806787977,True,True,5.719235903393988,True,1,False,False,,0.2,,,,,
2022-05-19,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.02067744621328177,W_TO_W,2022-05-19 13:55:00+00:00,300.26,303.76,10.529999999999973,0.3,0.3,306.919,297.101,2.10794555239,TP,2022-05-19 15:30:00+00:00,306.919,False,0.02217744621328177,0.02067744621328177,True,True,10.338723106640884,True,1,False,False,,0.2,,,,,
2022-07-06,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.008490266717229132,L_TO_L,2022-07-06 13:55:00+00:00,237.33,238.99,5.530000000000001,,,,,,REPAIR_SL,2022-07-06 15:25:00+00:00,235.461,,,-0.01239817661514719,,False,-6.199088307573596,True,2,True,True,2022-07-06 14:10:00+00:00,0.2,2022-07-06 14:15:00+00:00,236.76,2022-07-06 14:30:00+00:00,237.12,2022-07-06 14:25:00+00:00
2022-07-11,T20_EXIT_REENTER_FRESH_MICROHL,True,False,SESSION_CLOSE,0.0034425536527205604,W_TO_W,2022-07-11 14:10:00+00:00,230.65,233.37,5.5800000000000125,0.3,0.3,235.044,228.976,2.6248506571087145,SESSION_CLOSE,2022-07-11 19:55:00+00:00,231.79,False,0.0049425536527205605,0.0034425536527205604,True,True,1.7212768263602802,True,1,False,False,,0.2,,,,,
2022-07-19,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.015976468122403775,W_TO_W,2022-07-19 13:55:00+00:00,262.41,264.71,7.6200000000000045,0.3,0.3,266.996,260.124,2.0061242344706707,TP,2022-07-19 16:30:00+00:00,266.996,False,0.017476468122403777,0.015976468122403775,True,True,7.988234061201887,True,1,False,False,,0.2,,,,,
2022-07-20,T20_EXIT_REENTER_FRESH_MICROHL,False,False,SL,-0.009770396964172865,L_TO_L,2022-07-20 14:15:00+00:00,268.79,270.92,7.410000000000025,0.3,0.3,273.14300000000003,266.567,1.9581646423751609,SL,2022-07-20 16:30:00+00:00,266.567,False,-0.008270396964172866,-0.009770396964172865,False,False,-4.885198482086433,True,1,False,False,,0.2,,,,,
2022-07-28,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.02303555413196673,W_TO_W,2022-07-28 14:00:00+00:00,265.37,269.97,6.3700000000000045,0.3,0.3,271.88100000000003,263.459,3.407116692830989,TP,2022-07-28 15:25:00+00:00,271.88100000000003,False,0.02453555413196673,0.02303555413196673,True,True,11.517777065983365,True,1,False,False,,0.2,,,,,
2022-09-07,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.0076845558103687,W_TO_W,2022-09-07 14:10:00+00:00,265.99,266.93,5.009999999999991,0.3,0.3,268.433,264.487,1.6254158349966776,TP,2022-09-07 16:35:00+00:00,268.433,False,0.0091845558103687,0.0076845558103687,True,True,3.84227790518435,True,1,False,False,,0.2,,,,,
2022-09-22,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.00870128764893058,W_TO_W,2022-09-22 18:25:00+00:00,270.26,271.19,6.089999999999975,0.3,0.3,273.017,268.433,1.5090311986863754,TP,2022-09-22 19:25:00+00:00,273.017,False,0.01020128764893058,0.00870128764893058,True,True,4.35064382446529,True,1,False,False,,0.2,,,,,
2022-10-19,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.0028441414885776463,W_TO_W,2022-10-19 14:10:00+00:00,271.4,272.03,1.829999999999984,0.3,0.3,272.57899999999995,270.851,2.1475409836065946,TP,2022-10-19 14:20:00+00:00,272.57899999999995,False,0.004344141488577646,0.0028441414885776463,True,True,1.4220707442888232,True,1,False,False,,0.2,,,,,
2022-11-10,T20_EXIT_REENTER_FRESH_MICROHL,True,False,SESSION_CLOSE,0.016127567925778685,W_TO_W,2022-11-10 14:50:00+00:00,301.8,303.88,32.98000000000002,0.3,0.3,313.774,291.906,1.2102284212654117,SESSION_CLOSE,2022-11-10 20:55:00+00:00,307.12,False,0.017627567925778687,0.016127567925778685,True,True,8.063783962889342,True,1,False,False,,0.2,,,,,
2022-11-23,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SESSION_CLOSE,-0.003923344889098455,L_TO_L,2022-11-23 19:25:00+00:00,297.11,300.95,25.599999999999966,0.3,0.3,308.63,289.43,1.4999999999999962,SESSION_CLOSE,2022-11-23 20:55:00+00:00,296.39,False,-0.0024233448890984555,-0.003923344889098455,False,False,-1.9616724445492275,True,1,False,False,,0.2,,,,,
2023-01-20,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.0035241712707181918,W_TO_W,2023-01-20 15:25:00+00:00,289.6,290.05,3.3500000000000227,,,,,,REPAIR_TP,2023-01-20 16:35:00+00:00,291.055,,,0.000817661141168549,,True,0.40883057058427447,True,2,True,True,2023-01-20 16:05:00+00:00,0.2,2023-01-20 16:10:00+00:00,289.14,2023-01-20 16:15:00+00:00,289.49,2023-01-20 16:10:00+00:00
2023-01-31,T20_EXIT_REENTER_FRESH_MICROHL,False,False,SESSION_CLOSE,-0.0011161228406910127,L_TO_L,2023-01-31 16:00:00+00:00,312.6,313.19,5.089999999999975,0.3,0.3,314.717,311.07300000000004,1.386378519973792,SESSION_CLOSE,2023-01-31 20:55:00+00:00,312.72,False,0.00038387715930898736,-0.0011161228406910127,True,False,-0.5580614203455063,True,1,False,False,,0.2,,,,,
2023-03-20,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.005746208742194501,L_TO_L,2023-03-20 16:35:00+00:00,336.3,338.34,4.759999999999991,,,,,,REPAIR_SESSION_CLOSE,2023-03-20 19:55:00+00:00,335.77,,,-0.0038312128859683244,,False,-1.9156064429841622,True,2,True,True,2023-03-20 16:45:00+00:00,0.2,2023-03-20 16:50:00+00:00,335.81,2023-03-20 17:10:00+00:00,335.56,2023-03-20 17:05:00+00:00
2023-03-21,T20_EXIT_REENTER_FRESH_MICROHL,True,False,SESSION_CLOSE,0.0008212213195251685,W_TO_L,2023-03-21 13:55:00+00:00,336.03,337.48,10.300000000000011,,,,,,REPAIR_SESSION_CLOSE,2023-03-21 19:55:00+00:00,336.81,,,-0.002367354469770541,,False,-1.1836772348852704,True,2,True,True,2023-03-21 14:25:00+00:00,0.2,2023-03-21 14:30:00+00:00,334.84,2023-03-21 14:40:00+00:00,335.41,2023-03-21 14:35:00+00:00
2023-04-12,T20_EXIT_REENTER_FRESH_MICROHL,False,False,SL,-0.00493390357698281,L_TO_L,2023-04-12 14:50:00+00:00,321.5,321.54,3.680000000000007,0.3,0.3,322.644,320.396,1.03623188405799,SL,2023-04-12 15:05:00+00:00,320.396,False,-0.003433903576982811,-0.00493390357698281,False,False,-2.4669517884914054,True,1,False,False,,0.2,,,,,
2023-05-08,T20_EXIT_REENTER_FRESH_MICROHL,False,False,SL,-0.005132694248234091,L_TO_L,2023-05-08 15:20:00+00:00,317.12,317.68,3.840000000000032,0.3,0.3,318.832,315.968,1.4861111111111187,SL,2023-05-08 17:00:00+00:00,315.968,False,-0.003632694248234092,-0.005132694248234091,False,False,-2.566347124117046,True,1,False,False,,0.2,,,,,
2023-05-12,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.005564244442268161,L_TO_L,2023-05-12 14:40:00+00:00,306.33,306.79,4.150000000000034,,,,,,REPAIR_SL,2023-05-12 19:20:00+00:00,304.195,,,-0.010079384054422543,,False,-5.039692027211272,True,2,True,True,2023-05-12 14:45:00+00:00,0.2,2023-05-12 14:50:00+00:00,305.41,2023-05-12 15:05:00+00:00,305.44,2023-05-12 15:00:00+00:00
2023-06-15,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SESSION_CLOSE,-0.002302466528698753,L_TO_L,2023-06-15 19:30:00+00:00,236.77,237.75,7.449999999999989,0.3,0.3,239.98499999999999,234.53500000000003,1.4384787472035778,SESSION_CLOSE,2023-06-15 19:55:00+00:00,236.58,False,-0.0008024665286987531,-0.002302466528698753,False,False,-1.1512332643493766,True,1,False,False,,0.2,,,,,
2023-06-21,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.011807602621316362,W_TO_W,2023-06-21 15:55:00+00:00,248.73,250.45,5.299999999999983,0.3,0.3,252.04,247.14,2.0817610062893053,TP,2023-06-21 16:20:00+00:00,252.04,False,0.013307602621316361,0.011807602621316362,True,True,5.903801310658181,True,1,False,False,,0.2,,,,,
2023-07-10,T20_EXIT_REENTER_FRESH_MICROHL,True,False,SESSION_CLOSE,0.005338096797969096,W_TO_W,2023-07-10 15:20:00+00:00,244.22,244.85,13.699999999999989,0.3,0.3,248.95999999999998,240.11,1.1532846715328462,SESSION_CLOSE,2023-07-10 19:55:00+00:00,245.89,False,0.006838096797969095,0.005338096797969096,True,True,2.6690483989845477,True,1,False,False,,0.2,,,,,
2023-08-10,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.0032979664379598193,L_TO_L,2023-08-10 14:55:00+00:00,241.94,242.95,1.4499999999999886,,,,,,REPAIR_SL,2023-08-10 17:00:00+00:00,241.415,,,-0.005459956506557837,,False,-2.7299782532789183,True,2,True,True,2023-08-10 15:45:00+00:00,0.2,2023-08-10 15:50:00+00:00,241.78,2023-08-10 15:55:00+00:00,241.85,2023-08-10 15:50:00+00:00
2023-10-19,T20_EXIT_REENTER_FRESH_MICROHL,False,False,SESSION_CLOSE,-0.0014051008303676547,L_TO_L,2023-10-19 14:10:00+00:00,210.75,211.4,1.8600000000000136,,,,,,REPAIR_SESSION_CLOSE,2023-10-19 19:55:00+00:00,210.77,,,-0.0041854284008309125,,False,-2.092714200415456,True,2,True,True,2023-10-19 14:25:00+00:00,0.2,2023-10-19 14:30:00+00:00,210.3,2023-10-19 14:40:00+00:00,210.57,2023-10-19 14:35:00+00:00
2023-10-25,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.004458217393224663,W_TO_W,2023-10-25 15:30:00+00:00,226.41,226.85,3.030000000000001,0.3,0.3,227.759,225.501,1.4840484048404858,TP,2023-10-25 15:45:00+00:00,227.759,False,0.005958217393224663,0.004458217393224663,True,True,2.2291086966123315,True,1,False,False,,0.2,,,,,
2023-11-02,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.008357586474596777,L_TO_L,2023-11-02 13:50:00+00:00,231.86,233.8,5.300000000000011,,,,,,REPAIR_SL,2023-11-02 15:20:00+00:00,229.49,,,-0.014150551938571062,,False,-7.075275969285531,True,2,True,True,2023-11-02 14:05:00+00:00,0.2,2023-11-02 14:10:00+00:00,230.87,2023-11-02 14:45:00+00:00,231.08,2023-11-02 14:40:00+00:00
2023-12-05,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.00723370012563357,W_TO_W,2023-12-05 15:00:00+00:00,230.83,231.82,3.4199999999999875,,,,,,REPAIR_TP,2023-12-05 16:40:00+00:00,232.846,,,0.0034357936043807355,,True,1.7178968021903678,True,2,True,True,2023-12-05 15:15:00+00:00,0.2,2023-12-05 15:20:00+00:00,230.35,2023-12-05 15:25:00+00:00,230.88,2023-12-05 15:20:00+00:00
2023-12-21,T20_EXIT_REENTER_FRESH_MICROHL,False,False,SL,-0.01661004051242737,L_TO_L,2023-12-21 15:25:00+00:00,273.99,274.34,13.799999999999955,0.3,0.3,278.47999999999996,269.85,1.0845410628019243,SL,2023-12-21 17:50:00+00:00,269.85,False,-0.01511004051242737,-0.01661004051242737,False,False,-8.305020256213686,True,1,False,False,,0.2,,,,,
2024-03-29,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.008282820097244846,L_TO_W,2024-03-29 15:10:00+00:00,617.0,620.45,13.950000000000045,,,,,,REPAIR_SESSION_CLOSE,2024-03-29 19:55:00+00:00,613.74,,,0.0004789486094276575,,True,0.23947430471382875,True,2,True,True,2024-03-29 15:15:00+00:00,0.2,2024-03-29 15:20:00+00:00,614.63,2024-03-29 15:50:00+00:00,609.28,2024-03-29 15:45:00+00:00
2024-04-01,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.008164598521275988,L_TO_L,2024-04-01 15:00:00+00:00,580.23,592.9,12.889999999999986,0.3,0.3,596.7669999999999,576.363,4.276441686061569,SL,2024-04-01 15:05:00+00:00,576.363,False,-0.006664598521275988,-0.008164598521275988,False,False,-4.082299260637994,True,1,False,False,,0.2,,,,,
2024-04-04,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.005485200845666118,W_TO_W,2024-04-04 14:35:00+00:00,591.25,591.69,12.300000000000068,0.3,0.3,595.3800000000001,587.56,1.1192411924119372,TP,2024-04-04 17:45:00+00:00,595.3800000000001,False,0.006985200845666117,0.005485200845666118,True,True,2.7426004228330587,True,1,False,False,,0.2,,,,,
2024-05-09,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.008407927789128187,L_TO_L,2024-05-09 15:55:00+00:00,597.14,602.75,13.75,,,,,,REPAIR_SESSION_CLOSE,2024-05-09 19:55:00+00:00,595.99,,,-0.000876505290742343,,False,-0.43825264537117153,True,2,True,True,2024-05-09 16:25:00+00:00,0.2,2024-05-09 16:30:00+00:00,594.84,2024-05-09 17:25:00+00:00,592.45,2024-05-09 17:20:00+00:00
2024-05-24,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.007690794108766554,W_TO_W,2024-05-24 14:15:00+00:00,596.14,598.61,10.029999999999973,0.3,0.3,601.619,593.131,1.820870721169829,TP,2024-05-24 18:05:00+00:00,601.619,False,0.009190794108766553,0.007690794108766554,True,True,3.8453970543832767,True,1,False,False,,0.2,,,,,
2024-06-25,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.0033057794995290947,W_TO_W,2024-06-25 14:10:00+00:00,573.06,573.72,6.980000000000018,0.3,0.3,575.8140000000001,570.9659999999999,1.3151862464183695,TP,2024-06-25 14:20:00+00:00,575.8140000000001,False,0.004805779499529095,0.0033057794995290947,True,True,1.6528897497645474,True,1,False,False,,0.2,,,,,
2024-07-02,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.0036856602731211705,L_TO_L,2024-07-02 14:05:00+00:00,579.23,581.85,4.220000000000027,,,,,,REPAIR_SL,2024-07-02 14:30:00+00:00,577.3140000000001,,,-0.006500202467457636,,False,-3.250101233728818,True,2,True,True,2024-07-02 14:05:00+00:00,0.2,2024-07-02 14:10:00+00:00,578.47,2024-07-02 14:30:00+00:00,578.58,2024-07-02 14:25:00+00:00
2024-07-09,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.005992319582649062,L_TO_L,2024-07-09 14:35:00+00:00,517.55,519.02,7.75,,,,,,REPAIR_SESSION_CLOSE,2024-07-09 19:55:00+00:00,516.99,,,-0.002006626955431187,,False,-1.0033134777155934,True,2,True,True,2024-07-09 14:45:00+00:00,0.2,2024-07-09 14:50:00+00:00,515.62,2024-07-09 15:15:00+00:00,514.56,2024-07-09 15:10:00+00:00
2024-07-11,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.009283284523541267,L_TO_L,2024-07-11 14:30:00+00:00,532.68,539.9,13.819999999999936,0.3,0.3,544.0459999999999,528.534,2.741437530149566,SL,2024-07-11 15:30:00+00:00,528.534,False,-0.007783284523541267,-0.009283284523541267,False,False,-4.641642261770634,True,1,False,False,,0.2,,,,,
2024-08-15,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.008474807266114994,W_TO_W,2024-08-15 14:30:00+00:00,527.93,528.78,14.720000000000027,0.3,0.3,533.196,523.5139999999999,1.1924818840579738,TP,2024-08-15 16:15:00+00:00,533.196,False,0.009974807266114993,0.008474807266114994,True,True,4.237403633057497,True,1,False,False,,0.2,,,,,
2024-08-27,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.006657219018605219,L_TO_L,2024-08-27 14:20:00+00:00,551.46,556.0,9.480000000000018,0.3,0.3,558.844,548.616,2.5963431786216185,SL,2024-08-27 16:40:00+00:00,548.616,False,-0.005157219018605219,-0.006657219018605219,False,False,-3.3286095093026096,True,1,False,False,,0.2,,,,,
2024-09-04,T20_EXIT_REENTER_FRESH_MICROHL,True,False,SESSION_CLOSE,0.005756836651968302,W_TO_W,2024-09-04 15:25:00+00:00,505.73,513.19,17.670000000000073,,,,,,REPAIR_SESSION_CLOSE,2024-09-04 19:55:00+00:00,509.4,,,0.00015034041313522276,,True,0.07517020656761138,True,2,True,True,2024-09-04 15:40:00+00:00,0.2,2024-09-04 15:45:00+00:00,503.25,2024-09-04 15:50:00+00:00,505.33,2024-09-04 15:45:00+00:00
2024-10-11,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.005611032843180487,W_TO_W,2024-10-11 13:50:00+00:00,567.85,569.2,8.960000000000036,0.3,0.3,571.888,565.162,1.5022321428571535,TP,2024-10-11 15:10:00+00:00,571.888,False,0.007111032843180487,0.005611032843180487,True,True,2.8055164215902435,True,1,False,False,,0.2,,,,,
2024-11-08,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.005186921044711355,L_TO_L,2024-11-08 14:55:00+00:00,598.06,601.94,7.350000000000023,,,,,,REPAIR_SL,2024-11-08 15:10:00+00:00,595.655,,,-0.008661200600079352,,False,-4.330600300039676,True,2,True,True,2024-11-08 14:55:00+00:00,0.2,2024-11-08 15:00:00+00:00,596.88,2024-11-08 15:05:00+00:00,597.86,2024-11-08 15:00:00+00:00
2024-12-09,T20_EXIT_REENTER_FRESH_MICROHL,False,True,SL,-0.011231768650460992,L_TO_L,2024-12-09 16:00:00+00:00,715.8,731.28,23.220000000000027,,,,,,REPAIR_SL,2024-12-09 20:35:00+00:00,702.144,,,-0.018090415984061244,,False,-9.045207992030623,True,2,True,True,2024-12-09 20:15:00+00:00,0.2,2024-12-09 20:20:00+00:00,712.03,2024-12-09 20:35:00+00:00,709.11,2024-12-09 20:30:00+00:00
2024-12-13,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.022575246577462516,W_TO_W,2024-12-13 16:05:00+00:00,710.73,721.55,20.969999999999914,0.3,0.3,727.8409999999999,704.4390000000001,2.719917342234945,TP,2024-12-13 19:55:00+00:00,727.8409999999999,False,0.024075246577462517,0.022575246577462516,True,True,11.287623288731258,True,1,False,False,,0.2,,,,,
2024-12-16,T20_EXIT_REENTER_FRESH_MICROHL,True,False,TP,0.0047173195760983905,W_TO_W,2024-12-16 15:15:00+00:00,715.26,716.2,11.690000000000055,0.3,0.3,719.7070000000001,711.7529999999999,1.268035357855728,TP,2024-12-16 16:00:00+00:00,719.7070000000001,False,0.00621731957609839,0.0047173195760983905,True,True,2.358659788049195,True,1,False,False,,0.2,,,,,
