local_date,candidate,ext_R,target_px,hit,first_hit_bar_start,minutes_entry_to_target_complete
2024-10-29,E4_F85_RECLAIM,0.5,609.7550000000001,True,2024-10-29 15:20:00+00:00,60.0
2024-12-13,E4_F85_RECLAIM,0.0,721.55,True,2024-12-13 19:20:00+00:00,225.0
2024-12-13,E4_F85_RECLAIM,0.05,722.5985,True,2024-12-13 19:25:00+00:00,230.0
2024-12-13,E4_F85_RECLAIM,0.1,723.6469999999999,True,2024-12-13 19:30:00+00:00,235.0
2024-12-13,E4_F85_RECLAIM,0.2,725.7439999999999,True,2024-12-13 19:45:00+00:00,250.0
2024-12-13,E4_F85_RECLAIM,0.3,727.8409999999999,True,2024-12-13 19:55:00+00:00,260.0
2024-12-13,E4_F85_RECLAIM,0.5,732.0349999999999,False,,
2024-12-16,E4_F85_RECLAIM,0.0,716.2,True,2024-12-16 15:15:00+00:00,5.0
2024-12-16,E4_F85_RECLAIM,0.05,716.7845000000001,True,2024-12-16 15:20:00+00:00,10.0
2024-12-16,E4_F85_RECLAIM,0.1,717.369,True,2024-12-16 15:30:00+00:00,20.0
2024-12-16,E4_F85_RECLAIM,0.2,718.538,True,2024-12-16 15:50:00+00:00,40.0
2024-12-16,E4_F85_RECLAIM,0.3,719.7070000000001,True,2024-12-16 16:00:00+00:00,50.0
2024-12-16,E4_F85_RECLAIM,0.5,722.0450000000001,True,2024-12-16 17:10:00+00:00,120.0
2022-01-03,E5_MICRO_HL_BULL,0.0,532.54,False,,
2022-01-03,E5_MICRO_HL_BULL,0.05,532.967,False,,
2022-01-03,E5_MICRO_HL_BULL,0.1,533.394,False,,
2022-01-03,E5_MICRO_HL_BULL,0.2,534.2479999999999,False,,
2022-01-03,E5_MICRO_HL_BULL,0.3,535.102,False,,
2022-01-03,E5_MICRO_HL_BULL,0.5,536.81,False,,
2022-01-12,E5_MICRO_HL_BULL,0.0,482.69,True,2022-01-12 15:10:00+00:00,25.0
2022-01-12,E5_MICRO_HL_BULL,0.05,483.9345,True,2022-01-12 16:40:00+00:00,115.0
2022-01-12,E5_MICRO_HL_BULL,0.1,485.179,True,2022-01-12 17:30:00+00:00,165.0
2022-01-12,E5_MICRO_HL_BULL,0.2,487.668,False,,
2022-01-12,E5_MICRO_HL_BULL,0.3,490.157,False,,
2022-01-12,E5_MICRO_HL_BULL,0.5,495.135,False,,
2022-02-01,E5_MICRO_HL_BULL,0.0,387.66,False,,
2022-02-01,E5_MICRO_HL_BULL,0.05,388.096,False,,
2022-02-01,E5_MICRO_HL_BULL,0.1,388.53200000000004,False,,
2022-02-01,E5_MICRO_HL_BULL,0.2,389.40400000000005,False,,
2022-02-01,E5_MICRO_HL_BULL,0.3,390.276,False,,
2022-02-01,E5_MICRO_HL_BULL,0.5,392.02000000000004,False,,
2022-02-14,E5_MICRO_HL_BULL,0.0,404.03,False,,
2022-02-14,E5_MICRO_HL_BULL,0.05,404.59549999999996,False,,
2022-02-14,E5_MICRO_HL_BULL,0.1,405.16099999999994,False,,
2022-02-14,E5_MICRO_HL_BULL,0.2,406.292,False,,
2022-02-14,E5_MICRO_HL_BULL,0.3,407.42299999999994,False,,
2022-02-14,E5_MICRO_HL_BULL,0.5,409.68499999999995,False,,
2022-03-18,E5_MICRO_HL_BULL,0.0,389.54,True,2022-03-18 15:00:00+00:00,5.0
2022-03-18,E5_MICRO_HL_BULL,0.05,389.8165,True,2022-03-18 15:00:00+00:00,5.0
2022-03-18,E5_MICRO_HL_BULL,0.1,390.093,True,2022-03-18 15:05:00+00:00,10.0
2022-03-18,E5_MICRO_HL_BULL,0.2,390.646,True,2022-03-18 15:20:00+00:00,25.0
2022-03-18,E5_MICRO_HL_BULL,0.3,391.199,True,2022-03-18 15:35:00+00:00,40.0
2022-03-18,E5_MICRO_HL_BULL,0.5,392.30500000000006,True,2022-03-18 15:45:00+00:00,50.0
2022-04-18,E5_MICRO_HL_BULL,0.0,406.59,True,2022-04-18 14:15:00+00:00,20.0
2022-04-18,E5_MICRO_HL_BULL,0.05,407.11899999999997,True,2022-04-18 14:20:00+00:00,25.0
2022-04-18,E5_MICRO_HL_BULL,0.1,407.64799999999997,True,2022-04-18 16:45:00+00:00,170.0
2022-04-18,E5_MICRO_HL_BULL,0.2,408.70599999999996,True,2022-04-18 17:05:00+00:00,190.0
2022-04-18,E5_MICRO_HL_BULL,0.3,409.76399999999995,True,2022-04-18 17:05:00+00:00,190.0
2022-04-18,E5_MICRO_HL_BULL,0.5,411.88,True,2022-04-18 17:10:00+00:00,195.0
2022-05-19,E5_MICRO_HL_BULL,0.0,303.76,True,2022-05-19 14:15:00+00:00,25.0
2022-05-19,E5_MICRO_HL_BULL,0.05,304.2865,True,2022-05-19 14:20:00+00:00,30.0
2022-05-19,E5_MICRO_HL_BULL,0.1,304.813,True,2022-05-19 15:15:00+00:00,85.0
2022-05-19,E5_MICRO_HL_BULL,0.2,305.866,True,2022-05-19 15:20:00+00:00,90.0
2022-05-19,E5_MICRO_HL_BULL,0.3,306.919,True,2022-05-19 15:30:00+00:00,100.0
2022-05-19,E5_MICRO_HL_BULL,0.5,309.025,False,,
2022-07-06,E5_MICRO_HL_BULL,0.0,238.99,True,2022-07-06 18:40:00+00:00,290.0
2022-07-06,E5_MICRO_HL_BULL,0.05,239.2665,True,2022-07-06 18:40:00+00:00,290.0
2022-07-06,E5_MICRO_HL_BULL,0.1,239.543,True,2022-07-06 18:40:00+00:00,290.0
2022-07-06,E5_MICRO_HL_BULL,0.2,240.096,False,,
2022-07-06,E5_MICRO_HL_BULL,0.3,240.649,False,,
2022-07-06,E5_MICRO_HL_BULL,0.5,241.755,False,,
2022-07-11,E5_MICRO_HL_BULL,0.0,233.37,True,2022-07-11 18:40:00+00:00,275.0
2022-07-11,E5_MICRO_HL_BULL,0.05,233.649,True,2022-07-11 18:40:00+00:00,275.0
2022-07-11,E5_MICRO_HL_BULL,0.1,233.928,False,,
2022-07-11,E5_MICRO_HL_BULL,0.2,234.48600000000002,False,,
2022-07-11,E5_MICRO_HL_BULL,0.3,235.044,False,,
2022-07-11,E5_MICRO_HL_BULL,0.5,236.16000000000003,False,,
2022-07-19,E5_MICRO_HL_BULL,0.0,264.71,True,2022-07-19 15:05:00+00:00,75.0
2022-07-19,E5_MICRO_HL_BULL,0.05,265.091,True,2022-07-19 16:05:00+00:00,135.0
2022-07-19,E5_MICRO_HL_BULL,0.1,265.472,True,2022-07-19 16:10:00+00:00,140.0
2022-07-19,E5_MICRO_HL_BULL,0.2,266.234,True,2022-07-19 16:25:00+00:00,155.0
2022-07-19,E5_MICRO_HL_BULL,0.3,266.996,True,2022-07-19 16:30:00+00:00,160.0
2022-07-19,E5_MICRO_HL_BULL,0.5,268.52,True,2022-07-19 17:25:00+00:00,215.0
2022-07-20,E5_MICRO_HL_BULL,0.0,270.92,True,2022-07-20 14:45:00+00:00,35.0
2022-07-20,E5_MICRO_HL_BULL,0.05,271.2905,True,2022-07-20 14:50:00+00:00,40.0
2022-07-20,E5_MICRO_HL_BULL,0.1,271.661,True,2022-07-20 15:00:00+00:00,50.0
2022-07-20,E5_MICRO_HL_BULL,0.2,272.40200000000004,False,,
2022-07-20,E5_MICRO_HL_BULL,0.3,273.14300000000003,False,,
2022-07-20,E5_MICRO_HL_BULL,0.5,274.625,False,,
2022-07-28,E5_MICRO_HL_BULL,0.0,269.97,True,2022-07-28 15:10:00+00:00,75.0
2022-07-28,E5_MICRO_HL_BULL,0.05,270.2885,True,2022-07-28 15:15:00+00:00,80.0
2022-07-28,E5_MICRO_HL_BULL,0.1,270.607,True,2022-07-28 15:20:00+00:00,85.0
2022-07-28,E5_MICRO_HL_BULL,0.2,271.244,True,2022-07-28 15:25:00+00:00,90.0
2022-07-28,E5_MICRO_HL_BULL,0.3,271.88100000000003,True,2022-07-28 15:25:00+00:00,90.0
2022-07-28,E5_MICRO_HL_BULL,0.5,273.15500000000003,True,2022-07-28 15:30:00+00:00,95.0
2022-09-07,E5_MICRO_HL_BULL,0.0,266.93,True,2022-09-07 14:25:00+00:00,20.0
2022-09-07,E5_MICRO_HL_BULL,0.05,267.1805,True,2022-09-07 14:30:00+00:00,25.0
2022-09-07,E5_MICRO_HL_BULL,0.1,267.431,True,2022-09-07 14:30:00+00:00,25.0
2022-09-07,E5_MICRO_HL_BULL,0.2,267.932,True,2022-09-07 16:35:00+00:00,150.0
2022-09-07,E5_MICRO_HL_BULL,0.3,268.433,True,2022-09-07 16:35:00+00:00,150.0
2022-09-07,E5_MICRO_HL_BULL,0.5,269.435,True,2022-09-07 18:05:00+00:00,240.0
2022-09-22,E5_MICRO_HL_BULL,0.0,271.19,True,2022-09-22 18:35:00+00:00,15.0
2022-09-22,E5_MICRO_HL_BULL,0.05,271.4945,True,2022-09-22 18:35:00+00:00,15.0
2022-09-22,E5_MICRO_HL_BULL,0.1,271.799,True,2022-09-22 19:05:00+00:00,45.0
2022-09-22,E5_MICRO_HL_BULL,0.2,272.408,True,2022-09-22 19:10:00+00:00,50.0
2022-09-22,E5_MICRO_HL_BULL,0.3,273.017,True,2022-09-22 19:25:00+00:00,65.0
2022-09-22,E5_MICRO_HL_BULL,0.5,274.235,True,2022-09-22 19:35:00+00:00,75.0
2022-10-19,E5_MICRO_HL_BULL,0.0,272.03,True,2022-10-19 14:10:00+00:00,5.0
2022-10-19,E5_MICRO_HL_BULL,0.05,272.12149999999997,True,2022-10-19 14:15:00+00:00,10.0
2022-10-19,E5_MICRO_HL_BULL,0.1,272.21299999999997,True,2022-10-19 14:15:00+00:00,10.0
2022-10-19,E5_MICRO_HL_BULL,0.2,272.39599999999996,True,2022-10-19 14:15:00+00:00,10.0
2022-10-19,E5_MICRO_HL_BULL,0.3,272.57899999999995,True,2022-10-19 14:20:00+00:00,15.0
2022-10-19,E5_MICRO_HL_BULL,0.5,272.94499999999994,True,2022-10-19 15:15:00+00:00,70.0
2022-11-10,E5_MICRO_HL_BULL,0.0,303.88,True,2022-11-10 14:50:00+00:00,5.0
2022-11-10,E5_MICRO_HL_BULL,0.05,305.529,True,2022-11-10 14:55:00+00:00,10.0
2022-11-10,E5_MICRO_HL_BULL,0.1,307.178,True,2022-11-10 15:00:00+00:00,15.0
2022-11-10,E5_MICRO_HL_BULL,0.2,310.476,True,2022-11-10 15:00:00+00:00,15.0
2022-11-10,E5_MICRO_HL_BULL,0.3,313.774,False,,
2022-11-10,E5_MICRO_HL_BULL,0.5,320.37,False,,
2022-11-23,E5_MICRO_HL_BULL,0.0,300.95,False,,
2022-11-23,E5_MICRO_HL_BULL,0.05,302.22999999999996,False,,
2022-11-23,E5_MICRO_HL_BULL,0.1,303.51,False,,
2022-11-23,E5_MICRO_HL_BULL,0.2,306.07,False,,
2022-11-23,E5_MICRO_HL_BULL,0.3,308.63,False,,
2022-11-23,E5_MICRO_HL_BULL,0.5,313.75,False,,
2023-01-20,E5_MICRO_HL_BULL,0.0,290.05,True,2023-01-20 16:20:00+00:00,60.0
2023-01-20,E5_MICRO_HL_BULL,0.05,290.21750000000003,True,2023-01-20 16:25:00+00:00,65.0
2023-01-20,E5_MICRO_HL_BULL,0.1,290.385,True,2023-01-20 16:30:00+00:00,70.0
2023-01-20,E5_MICRO_HL_BULL,0.2,290.72,True,2023-01-20 16:30:00+00:00,70.0
2023-01-20,E5_MICRO_HL_BULL,0.3,291.055,True,2023-01-20 16:35:00+00:00,75.0
2023-01-20,E5_MICRO_HL_BULL,0.5,291.725,True,2023-01-20 16:35:00+00:00,75.0
2023-01-31,E5_MICRO_HL_BULL,0.0,313.19,True,2023-01-31 16:35:00+00:00,40.0
2023-01-31,E5_MICRO_HL_BULL,0.05,313.4445,True,2023-01-31 16:35:00+00:00,40.0
2023-01-31,E5_MICRO_HL_BULL,0.1,313.699,True,2023-01-31 19:40:00+00:00,225.0
2023-01-31,E5_MICRO_HL_BULL,0.2,314.20799999999997,False,,
2023-01-31,E5_MICRO_HL_BULL,0.3,314.717,False,,
2023-01-31,E5_MICRO_HL_BULL,0.5,315.735,False,,
2023-03-20,E5_MICRO_HL_BULL,0.0,338.34,True,2023-03-20 18:30:00+00:00,120.0
2023-03-20,E5_MICRO_HL_BULL,0.05,338.578,True,2023-03-20 18:30:00+00:00,120.0
2023-03-20,E5_MICRO_HL_BULL,0.1,338.816,False,,
2023-03-20,E5_MICRO_HL_BULL,0.2,339.292,False,,
2023-03-20,E5_MICRO_HL_BULL,0.3,339.768,False,,
2023-03-20,E5_MICRO_HL_BULL,0.5,340.71999999999997,False,,
2023-03-21,E5_MICRO_HL_BULL,0.0,337.48,True,2023-03-21 15:55:00+00:00,125.0
2023-03-21,E5_MICRO_HL_BULL,0.05,337.995,True,2023-03-21 16:25:00+00:00,155.0
2023-03-21,E5_MICRO_HL_BULL,0.1,338.51,True,2023-03-21 16:35:00+00:00,165.0
2023-03-21,E5_MICRO_HL_BULL,0.2,339.54,False,,
2023-03-21,E5_MICRO_HL_BULL,0.3,340.57000000000005,False,,
2023-03-21,E5_MICRO_HL_BULL,0.5,342.63,False,,
2023-04-12,E5_MICRO_HL_BULL,0.0,321.54,True,2023-04-12 14:50:00+00:00,5.0
2023-04-12,E5_MICRO_HL_BULL,0.05,321.72400000000005,True,2023-04-12 14:50:00+00:00,5.0
2023-04-12,E5_MICRO_HL_BULL,0.1,321.908,False,,
2023-04-12,E5_MICRO_HL_BULL,0.2,322.276,False,,
2023-04-12,E5_MICRO_HL_BULL,0.3,322.644,False,,
2023-04-12,E5_MICRO_HL_BULL,0.5,323.38,False,,
2023-05-08,E5_MICRO_HL_BULL,0.0,317.68,True,2023-05-08 16:00:00+00:00,45.0
2023-05-08,E5_MICRO_HL_BULL,0.05,317.872,True,2023-05-08 16:00:00+00:00,45.0
2023-05-08,E5_MICRO_HL_BULL,0.1,318.064,False,,
2023-05-08,E5_MICRO_HL_BULL,0.2,318.44800000000004,False,,
2023-05-08,E5_MICRO_HL_BULL,0.3,318.832,False,,
2023-05-08,E5_MICRO_HL_BULL,0.5,319.6,False,,
2023-05-12,E5_MICRO_HL_BULL,0.0,306.79,False,,
2023-05-12,E5_MICRO_HL_BULL,0.05,306.9975,False,,
2023-05-12,E5_MICRO_HL_BULL,0.1,307.20500000000004,False,,
2023-05-12,E5_MICRO_HL_BULL,0.2,307.62,False,,
2023-05-12,E5_MICRO_HL_BULL,0.3,308.035,False,,
2023-05-12,E5_MICRO_HL_BULL,0.5,308.865,False,,
2023-06-15,E5_MICRO_HL_BULL,0.0,237.75,False,,
2023-06-15,E5_MICRO_HL_BULL,0.05,238.1225,False,,
2023-06-15,E5_MICRO_HL_BULL,0.1,238.495,False,,
2023-06-15,E5_MICRO_HL_BULL,0.2,239.24,False,,
2023-06-15,E5_MICRO_HL_BULL,0.3,239.98499999999999,False,,
2023-06-15,E5_MICRO_HL_BULL,0.5,241.475,False,,
2023-06-21,E5_MICRO_HL_BULL,0.0,250.45,True,2023-06-21 16:05:00+00:00,15.0
2023-06-21,E5_MICRO_HL_BULL,0.05,250.71499999999997,True,2023-06-21 16:10:00+00:00,20.0
2023-06-21,E5_MICRO_HL_BULL,0.1,250.98,True,2023-06-21 16:10:00+00:00,20.0
2023-06-21,E5_MICRO_HL_BULL,0.2,251.51,True,2023-06-21 16:15:00+00:00,25.0
2023-06-21,E5_MICRO_HL_BULL,0.3,252.04,True,2023-06-21 16:20:00+00:00,30.0
2023-06-21,E5_MICRO_HL_BULL,0.5,253.09999999999997,True,2023-06-21 16:25:00+00:00,35.0
2023-07-10,E5_MICRO_HL_BULL,0.0,244.85,True,2023-07-10 15:30:00+00:00,15.0
2023-07-10,E5_MICRO_HL_BULL,0.05,245.535,True,2023-07-10 15:50:00+00:00,35.0
2023-07-10,E5_MICRO_HL_BULL,0.1,246.22,False,,
2023-07-10,E5_MICRO_HL_BULL,0.2,247.59,False,,
2023-07-10,E5_MICRO_HL_BULL,0.3,248.95999999999998,False,,
2023-07-10,E5_MICRO_HL_BULL,0.5,251.7,False,,
2023-08-10,E5_MICRO_HL_BULL,0.0,242.95,False,,
2023-08-10,E5_MICRO_HL_BULL,0.05,243.02249999999998,False,,
2023-08-10,E5_MICRO_HL_BULL,0.1,243.095,False,,
2023-08-10,E5_MICRO_HL_BULL,0.2,243.23999999999998,False,,
2023-08-10,E5_MICRO_HL_BULL,0.3,243.385,False,,
2023-08-10,E5_MICRO_HL_BULL,0.5,243.67499999999998,False,,
2023-10-19,E5_MICRO_HL_BULL,0.0,211.4,True,2023-10-19 15:00:00+00:00,55.0
2023-10-19,E5_MICRO_HL_BULL,0.05,211.493,True,2023-10-19 15:00:00+00:00,55.0
2023-10-19,E5_MICRO_HL_BULL,0.1,211.586,True,2023-10-19 15:00:00+00:00,55.0
2023-10-19,E5_MICRO_HL_BULL,0.2,211.77200000000002,False,,
2023-10-19,E5_MICRO_HL_BULL,0.3,211.958,False,,
2023-10-19,E5_MICRO_HL_BULL,0.5,212.33,False,,
2023-10-25,E5_MICRO_HL_BULL,0.0,226.85,True,2023-10-25 15:30:00+00:00,5.0
2023-10-25,E5_MICRO_HL_BULL,0.05,227.0015,True,2023-10-25 15:30:00+00:00,5.0
2023-10-25,E5_MICRO_HL_BULL,0.1,227.153,True,2023-10-25 15:30:00+00:00,5.0
2023-10-25,E5_MICRO_HL_BULL,0.2,227.456,True,2023-10-25 15:30:00+00:00,5.0
2023-10-25,E5_MICRO_HL_BULL,0.3,227.759,True,2023-10-25 15:45:00+00:00,20.0
2023-10-25,E5_MICRO_HL_BULL,0.5,228.365,False,,
2023-11-02,E5_MICRO_HL_BULL,0.0,233.8,False,,
2023-11-02,E5_MICRO_HL_BULL,0.05,234.065,False,,
2023-11-02,E5_MICRO_HL_BULL,0.1,234.33,False,,
2023-11-02,E5_MICRO_HL_BULL,0.2,234.86,False,,
2023-11-02,E5_MICRO_HL_BULL,0.3,235.39000000000001,False,,
2023-11-02,E5_MICRO_HL_BULL,0.5,236.45000000000002,False,,
2023-12-05,E5_MICRO_HL_BULL,0.0,231.82,True,2023-12-05 16:30:00+00:00,95.0
2023-12-05,E5_MICRO_HL_BULL,0.05,231.99099999999999,True,2023-12-05 16:30:00+00:00,95.0
2023-12-05,E5_MICRO_HL_BULL,0.1,232.16199999999998,True,2023-12-05 16:40:00+00:00,105.0
2023-12-05,E5_MICRO_HL_BULL,0.2,232.504,True,2023-12-05 16:40:00+00:00,105.0
2023-12-05,E5_MICRO_HL_BULL,0.3,232.846,True,2023-12-05 16:40:00+00:00,105.0
2023-12-05,E5_MICRO_HL_BULL,0.5,233.52999999999997,False,,
2023-12-21,E5_MICRO_HL_BULL,0.0,274.34,True,2023-12-21 15:30:00+00:00,10.0
2023-12-21,E5_MICRO_HL_BULL,0.05,275.03,False,,
2023-12-21,E5_MICRO_HL_BULL,0.1,275.71999999999997,False,,
2023-12-21,E5_MICRO_HL_BULL,0.2,277.09999999999997,False,,
2023-12-21,E5_MICRO_HL_BULL,0.3,278.47999999999996,False,,
2023-12-21,E5_MICRO_HL_BULL,0.5,281.23999999999995,False,,
2024-03-29,E5_MICRO_HL_BULL,0.0,620.45,False,,
2024-03-29,E5_MICRO_HL_BULL,0.05,621.1475,False,,
2024-03-29,E5_MICRO_HL_BULL,0.1,621.845,False,,
2024-03-29,E5_MICRO_HL_BULL,0.2,623.24,False,,
2024-03-29,E5_MICRO_HL_BULL,0.3,624.6350000000001,False,,
2024-03-29,E5_MICRO_HL_BULL,0.5,627.4250000000001,False,,
2024-04-01,E5_MICRO_HL_BULL,0.0,592.9,False,,
2024-04-01,E5_MICRO_HL_BULL,0.05,593.5445,False,,
2024-04-01,E5_MICRO_HL_BULL,0.1,594.189,False,,
2024-04-01,E5_MICRO_HL_BULL,0.2,595.478,False,,
2024-04-01,E5_MICRO_HL_BULL,0.3,596.7669999999999,False,,
2024-04-01,E5_MICRO_HL_BULL,0.5,599.345,False,,
2024-04-04,E5_MICRO_HL_BULL,0.0,591.69,True,2024-04-04 14:35:00+00:00,5.0
2024-04-04,E5_MICRO_HL_BULL,0.05,592.3050000000001,True,2024-04-04 14:45:00+00:00,15.0
2024-04-04,E5_MICRO_HL_BULL,0.1,592.9200000000001,True,2024-04-04 15:00:00+00:00,30.0
2024-04-04,E5_MICRO_HL_BULL,0.2,594.1500000000001,True,2024-04-04 16:30:00+00:00,120.0
2024-04-04,E5_MICRO_HL_BULL,0.3,595.3800000000001,True,2024-04-04 17:45:00+00:00,195.0
2024-04-04,E5_MICRO_HL_BULL,0.5,597.8400000000001,False,,
2024-05-09,E5_MICRO_HL_BULL,0.0,602.75,False,,
2024-05-09,E5_MICRO_HL_BULL,0.05,603.4375,False,,
2024-05-09,E5_MICRO_HL_BULL,0.1,604.125,False,,
2024-05-09,E5_MICRO_HL_BULL,0.2,605.5,False,,
2024-05-09,E5_MICRO_HL_BULL,0.3,606.875,False,,
2024-05-09,E5_MICRO_HL_BULL,0.5,609.625,False,,
2024-05-24,E5_MICRO_HL_BULL,0.0,598.61,True,2024-05-24 14:25:00+00:00,15.0
2024-05-24,E5_MICRO_HL_BULL,0.05,599.1115,True,2024-05-24 14:25:00+00:00,15.0
2024-05-24,E5_MICRO_HL_BULL,0.1,599.613,True,2024-05-24 15:10:00+00:00,60.0
2024-05-24,E5_MICRO_HL_BULL,0.2,600.616,True,2024-05-24 18:00:00+00:00,230.0
2024-05-24,E5_MICRO_HL_BULL,0.3,601.619,True,2024-05-24 18:05:00+00:00,235.0
2024-05-24,E5_MICRO_HL_BULL,0.5,603.625,False,,
2024-06-25,E5_MICRO_HL_BULL,0.0,573.72,True,2024-06-25 14:10:00+00:00,5.0
2024-06-25,E5_MICRO_HL_BULL,0.05,574.0690000000001,True,2024-06-25 14:15:00+00:00,10.0
2024-06-25,E5_MICRO_HL_BULL,0.1,574.418,True,2024-06-25 14:15:00+00:00,10.0
2024-06-25,E5_MICRO_HL_BULL,0.2,575.116,True,2024-06-25 14:15:00+00:00,10.0
2024-06-25,E5_MICRO_HL_BULL,0.3,575.8140000000001,True,2024-06-25 14:20:00+00:00,15.0
2024-06-25,E5_MICRO_HL_BULL,0.5,577.21,True,2024-06-25 14:25:00+00:00,20.0
2024-07-02,E5_MICRO_HL_BULL,0.0,581.85,False,,
2024-07-02,E5_MICRO_HL_BULL,0.05,582.061,False,,
2024-07-02,E5_MICRO_HL_BULL,0.1,582.272,False,,
2024-07-02,E5_MICRO_HL_BULL,0.2,582.6940000000001,False,,
2024-07-02,E5_MICRO_HL_BULL,0.3,583.116,False,,
2024-07-02,E5_MICRO_HL_BULL,0.5,583.96,False,,
2024-07-09,E5_MICRO_HL_BULL,0.0,519.02,True,2024-07-09 17:00:00+00:00,150.0
2024-07-09,E5_MICRO_HL_BULL,0.05,519.4075,True,2024-07-09 18:20:00+00:00,230.0
2024-07-09,E5_MICRO_HL_BULL,0.1,519.795,True,2024-07-09 18:20:00+00:00,230.0
2024-07-09,E5_MICRO_HL_BULL,0.2,520.5699999999999,True,2024-07-09 18:35:00+00:00,245.0
2024-07-09,E5_MICRO_HL_BULL,0.3,521.345,False,,
2024-07-09,E5_MICRO_HL_BULL,0.5,522.895,False,,
2024-07-11,E5_MICRO_HL_BULL,0.0,539.9,False,,
2024-07-11,E5_MICRO_HL_BULL,0.05,540.591,False,,
2024-07-11,E5_MICRO_HL_BULL,0.1,541.2819999999999,False,,
2024-07-11,E5_MICRO_HL_BULL,0.2,542.664,False,,
2024-07-11,E5_MICRO_HL_BULL,0.3,544.0459999999999,False,,
2024-07-11,E5_MICRO_HL_BULL,0.5,546.81,False,,
2024-08-15,E5_MICRO_HL_BULL,0.0,528.78,True,2024-08-15 14:30:00+00:00,5.0
2024-08-15,E5_MICRO_HL_BULL,0.05,529.516,True,2024-08-15 14:45:00+00:00,20.0
2024-08-15,E5_MICRO_HL_BULL,0.1,530.252,True,2024-08-15 14:45:00+00:00,20.0
2024-08-15,E5_MICRO_HL_BULL,0.2,531.7239999999999,True,2024-08-15 16:00:00+00:00,95.0
2024-08-15,E5_MICRO_HL_BULL,0.3,533.196,True,2024-08-15 16:15:00+00:00,110.0
2024-08-15,E5_MICRO_HL_BULL,0.5,536.14,False,,
2024-08-27,E5_MICRO_HL_BULL,0.0,556.0,False,,
2024-08-27,E5_MICRO_HL_BULL,0.05,556.474,False,,
2024-08-27,E5_MICRO_HL_BULL,0.1,556.948,False,,
2024-08-27,E5_MICRO_HL_BULL,0.2,557.896,False,,
2024-08-27,E5_MICRO_HL_BULL,0.3,558.844,False,,
2024-08-27,E5_MICRO_HL_BULL,0.5,560.74,False,,
2024-09-04,E5_MICRO_HL_BULL,0.0,513.19,False,,
2024-09-04,E5_MICRO_HL_BULL,0.05,514.0735000000001,False,,
2024-09-04,E5_MICRO_HL_BULL,0.1,514.9570000000001,False,,
2024-09-04,E5_MICRO_HL_BULL,0.2,516.724,False,,
2024-09-04,E5_MICRO_HL_BULL,0.3,518.4910000000001,False,,
2024-09-04,E5_MICRO_HL_BULL,0.5,522.0250000000001,False,,
2024-10-11,E5_MICRO_HL_BULL,0.0,569.2,True,2024-10-11 13:50:00+00:00,5.0
2024-10-11,E5_MICRO_HL_BULL,0.05,569.648,True,2024-10-11 13:50:00+00:00,5.0
2024-10-11,E5_MICRO_HL_BULL,0.1,570.096,True,2024-10-11 14:05:00+00:00,20.0
2024-10-11,E5_MICRO_HL_BULL,0.2,570.9920000000001,True,2024-10-11 15:10:00+00:00,85.0
2024-10-11,E5_MICRO_HL_BULL,0.3,571.888,True,2024-10-11 15:10:00+00:00,85.0
2024-10-11,E5_MICRO_HL_BULL,0.5,573.6800000000001,True,2024-10-11 17:30:00+00:00,225.0
2024-11-08,E5_MICRO_HL_BULL,0.0,601.94,False,,
2024-11-08,E5_MICRO_HL_BULL,0.05,602.3075,False,,
2024-11-08,E5_MICRO_HL_BULL,0.1,602.6750000000001,False,,
2024-11-08,E5_MICRO_HL_BULL,0.2,603.4100000000001,False,,
2024-11-08,E5_MICRO_HL_BULL,0.3,604.1450000000001,False,,
2024-11-08,E5_MICRO_HL_BULL,0.5,605.615,False,,
2024-12-09,E5_MICRO_HL_BULL,0.0,731.28,False,,
2024-12-09,E5_MICRO_HL_BULL,0.05,732.441,False,,
2024-12-09,E5_MICRO_HL_BULL,0.1,733.602,False,,
2024-12-09,E5_MICRO_HL_BULL,0.2,735.924,False,,
2024-12-09,E5_MICRO_HL_BULL,0.3,738.246,False,,
2024-12-09,E5_MICRO_HL_BULL,0.5,742.89,False,,
2024-12-13,E5_MICRO_HL_BULL,0.0,721.55,True,2024-12-13 19:20:00+00:00,200.0
2024-12-13,E5_MICRO_HL_BULL,0.05,722.5985,True,2024-12-13 19:25:00+00:00,205.0
2024-12-13,E5_MICRO_HL_BULL,0.1,723.6469999999999,True,2024-12-13 19:30:00+00:00,210.0
2024-12-13,E5_MICRO_HL_BULL,0.2,725.7439999999999,True,2024-12-13 19:45:00+00:00,225.0
2024-12-13,E5_MICRO_HL_BULL,0.3,727.8409999999999,True,2024-12-13 19:55:00+00:00,235.0
2024-12-13,E5_MICRO_HL_BULL,0.5,732.0349999999999,False,,
2024-12-16,E5_MICRO_HL_BULL,0.0,716.2,True,2024-12-16 15:15:00+00:00,5.0
2024-12-16,E5_MICRO_HL_BULL,0.05,716.7845000000001,True,2024-12-16 15:20:00+00:00,10.0
2024-12-16,E5_MICRO_HL_BULL,0.1,717.369,True,2024-12-16 15:30:00+00:00,20.0
2024-12-16,E5_MICRO_HL_BULL,0.2,718.538,True,2024-12-16 15:50:00+00:00,40.0
2024-12-16,E5_MICRO_HL_BULL,0.3,719.7070000000001,True,2024-12-16 16:00:00+00:00,50.0
2024-12-16,E5_MICRO_HL_BULL,0.5,722.0450000000001,True,2024-12-16 17:10:00+00:00,120.0
